t_ps,beta_core_rmsd_vs_own_start,contact_jaccard_vs_own_start
50,1.8304,0.8157
100,1.7872,0.8054
150,1.6604,0.8190
200,1.7172,0.8138
250,1.7991,0.7926
300,1.9652,0.8128
350,1.8063,0.8000
400,1.7306,0.8032
450,1.7668,0.7838
500,2.2041,0.8025
550,2.3106,0.7807
600,2.1482,0.7784
650,2.0949,0.7741
700,2.1056,0.7778
750,2.0129,0.7784
800,1.9267,0.7943
850,1.8913,0.7784
900,1.9748,0.7908
950,2.3255,0.7807
1000,1.9974,0.7858
1050,2.4152,0.7837
1100,2.0235,0.7942
1150,1.9239,0.7827
1200,2.1821,0.7839
1250,2.3705,0.7657
1300,2.0496,0.7690
1350,1.9270,0.7778
1400,2.4601,0.7677
1450,2.0841,0.7886
1500,1.8106,0.7588
1550,2.0075,0.7609
1600,1.9974,0.7722
1650,2.1417,0.7640
1700,2.3820,0.7606
1750,2.4806,0.7496
1800,1.9655,0.7664
1850,2.0686,0.7660
1900,2.2882,0.7371
1950,2.3908,0.7504
2000,2.2730,0.7478
2050,2.1622,0.7513
2100,2.0537,0.7596
2150,2.0419,0.7504
2200,2.2301,0.7509
2250,2.5533,0.7379
2300,2.2622,0.7375
2350,2.1847,0.7362
2400,2.1434,0.7245
2450,2.0163,0.7345
2500,1.9739,0.7413
2550,1.9898,0.7566
2600,2.1356,0.7288
2650,2.0960,0.7363
2700,2.1640,0.7392
2750,2.1725,0.7358
2800,2.3852,0.7291
2850,2.5380,0.7392
2900,2.1749,0.7474
2950,2.0641,0.7739
3000,2.1245,0.7799
3050,1.8983,0.7491
3100,2.0502,0.7336
3150,2.2182,0.7388
3200,2.4825,0.7367
3250,2.7402,0.7370
3300,2.5492,0.7461
3350,2.6516,0.7242
3400,2.4898,0.7453
3450,2.5497,0.7378
3500,2.6290,0.7329
3550,2.6475,0.7268
3600,2.6700,0.7448
3650,2.6234,0.7371
3700,2.9465,0.7274
3750,2.9800,0.7363
3800,3.2690,0.7427
3850,3.0300,0.7346
3900,3.3148,0.7342
3950,3.2087,0.7312
4000,3.4902,0.7285
4050,3.3815,0.7402
4100,3.2602,0.7393
4150,3.4704,0.7227
4200,3.0974,0.7277
4250,3.3101,0.7435
4300,3.5964,0.7193
4350,3.6921,0.7539
4400,3.9497,0.7334
4450,4.3904,0.7346
4500,4.2970,0.7277
4550,4.1843,0.7276
4600,4.2806,0.7487
4650,4.2972,0.7368
4700,4.4434,0.7320
4750,4.4374,0.7201
4800,4.4416,0.7223
4850,4.2020,0.7350
4900,4.6820,0.7427
4950,4.2564,0.7410
5000,4.4104,0.7191
5050,4.5070,0.7288
5100,4.6188,0.7483
5150,4.6413,0.7402
5200,4.6107,0.7470
5250,4.3563,0.7517
5300,4.3804,0.7474
5350,4.0683,0.7492
5400,3.8441,0.7336
5450,3.9331,0.7453
5500,3.7309,0.7530
5550,3.9871,0.7399
5600,3.9850,0.7419
5650,4.2536,0.7432
5700,3.8718,0.7534
5750,4.4034,0.7453
5800,3.9496,0.7491
5850,4.0293,0.7366
5900,4.4278,0.7348
5950,4.6790,0.7517
6000,4.3880,0.7270
6050,4.2280,0.7422
6100,4.1348,0.7107
6150,4.2989,0.7310
6200,3.8922,0.7479
6250,4.0498,0.7189
6300,3.9411,0.7206
6350,4.2377,0.7148
6400,4.3020,0.7293
6450,4.5008,0.7296
6500,4.2647,0.7282
6550,4.5919,0.7295
6600,4.2627,0.7226
6650,4.8508,0.7157
6700,4.6705,0.7254
6750,4.6598,0.7157
6800,4.7644,0.7162
6850,4.0821,0.7284
6900,4.2515,0.7107
6950,4.1681,0.7177
7000,4.1102,0.7128
7050,4.5972,0.7248
7100,4.7022,0.7107
7150,4.5954,0.7097
7200,4.4879,0.7199
7250,4.3901,0.7222
7300,4.8328,0.7199
7350,4.9031,0.7162
7400,4.9288,0.6867
7450,5.1338,0.7148
7500,4.7746,0.7037
7550,4.4281,0.7238
7600,4.4107,0.7107
7650,4.2638,0.7245
7700,4.4184,0.7169
7750,4.8256,0.7165
7800,4.6766,0.7109
7850,5.0671,0.7121
7900,4.9730,0.7167
7950,4.8194,0.7179
8000,4.9520,0.7268
8050,4.2911,0.7189
8100,4.5657,0.7145
8150,4.9245,0.7121
8200,4.8303,0.7220
8250,5.0783,0.7175
8300,5.3594,0.7274
8350,5.2391,0.7114
8400,5.0246,0.7030
8450,5.2341,0.7270
8500,4.9373,0.7099
8550,5.4692,0.7090
8600,5.3844,0.7057
8650,5.0594,0.7292
8700,5.1145,0.7371
8750,5.1848,0.7325
8800,5.0886,0.7254
8850,4.8960,0.7150
8900,4.5822,0.7136
8950,4.7334,0.7068
9000,4.8664,0.7217
9050,4.9726,0.7227
9100,5.1657,0.7204
9150,5.2919,0.7197
9200,5.2397,0.7221
9250,5.4837,0.7257
9300,5.2518,0.7388
9350,5.1383,0.7348
9400,5.2365,0.7422
9450,5.8362,0.7474
9500,5.6410,0.7348
9550,5.7182,0.7379
9600,5.8880,0.7143
9650,5.5707,0.7268
9700,5.4515,0.7365
9750,5.5717,0.7229
9800,5.2487,0.7344
9850,5.0877,0.7439
9900,5.2769,0.7368
9950,5.6596,0.7282
10000,5.6263,0.7165
10050,5.5423,0.7168
10100,5.6881,0.7268
10150,5.5720,0.7254
10200,5.6600,0.7400
10250,5.1404,0.7221
10300,5.6560,0.7270
10350,5.6412,0.7165
10400,5.5643,0.7277
10450,5.5581,0.7274
10500,6.0315,0.7150
10550,5.8890,0.7068
10600,6.1660,0.7256
10650,6.0556,0.7083
10700,5.9954,0.7128
10750,5.7464,0.7282
10800,5.4988,0.7153
10850,5.4215,0.7135
10900,5.2760,0.7188
10950,5.1807,0.7192
11000,4.9921,0.7235
11050,4.7100,0.7200
11100,4.7774,0.7255
11150,5.0977,0.7226
11200,5.2664,0.7128
11250,5.2726,0.7145
11300,5.2501,0.7240
11350,5.2623,0.7175
11400,4.9901,0.7243
11450,5.0433,0.7190
11500,5.2408,0.7194
11550,5.6736,0.7204
11600,5.2377,0.7145
11650,5.0859,0.7172
11700,5.2005,0.7121
11750,5.1249,0.7114
11800,5.1327,0.7191
11850,5.1037,0.7081
11900,4.9874,0.7148
11950,5.0751,0.7128
12000,5.2855,0.7257
12050,5.0310,0.7160
12100,5.3423,0.7227
12150,5.2810,0.7039
12200,5.2207,0.6926
12250,4.9866,0.6918
12300,4.8008,0.7003
12350,5.1561,0.7066
12400,5.3297,0.7241
12450,4.9793,0.6997
12500,4.8234,0.7067
12550,4.5451,0.7325
12600,4.6758,0.7088
12650,4.4951,0.7045
12700,4.3781,0.7178
12750,4.5068,0.6969
12800,4.7941,0.7075
12850,4.6616,0.6948
12900,4.0522,0.7007
12950,4.3293,0.6954
13000,4.4297,0.7143
13050,3.9743,0.7031
13100,4.0486,0.7138
13150,4.0510,0.7136
13200,4.0113,0.7138
13250,3.9587,0.7027
13300,4.1955,0.7022
13350,4.2118,0.7180
13400,4.1340,0.6934
13450,4.3856,0.7113
13500,4.5917,0.7241
13550,4.5171,0.7276
13600,4.4358,0.7099
13650,4.4540,0.6906
13700,4.4516,0.7042
13750,4.1897,0.6997
13800,3.9741,0.7216
13850,4.0930,0.7211
13900,4.4132,0.7000
13950,4.2724,0.7010
14000,4.4496,0.7123
14050,4.3113,0.7042
14100,4.4338,0.6894
14150,4.7920,0.6950
14200,4.4556,0.7208
14250,4.3385,0.7050
14300,4.4536,0.7292
14350,4.3828,0.7168
14400,4.0254,0.7109
14450,4.1120,0.7061
14500,3.9548,0.7093
14550,3.9497,0.6840
14600,3.7744,0.7223
14650,4.0561,0.7208
14700,3.9428,0.7138
14750,4.2043,0.6971
14800,3.9909,0.6969
14850,4.0388,0.6919
14900,4.3329,0.6700
14950,4.6416,0.6995
15000,4.1991,0.7024
15050,3.8960,0.7040
15100,4.0144,0.7135
15150,4.0834,0.6924
15200,4.1529,0.6962
15250,4.0159,0.6734
15300,4.0862,0.6875
15350,3.7350,0.7027
15400,3.8600,0.7003
15450,4.0657,0.7148
15500,4.0247,0.6928
15550,4.1910,0.7067
15600,4.2486,0.6902
15650,4.3896,0.7057
15700,4.1290,0.6867
15750,4.4096,0.6661
15800,4.1845,0.6781
15850,4.2927,0.6706
15900,4.3044,0.6877
15950,4.2192,0.6897
16000,4.3191,0.6864
16050,4.1740,0.6672
16100,4.1162,0.6700
16150,4.1463,0.6611
16200,4.4549,0.6853
16250,4.8525,0.6656
16300,4.8237,0.6451
16350,5.0407,0.6565
16400,5.1767,0.6717
16450,5.1508,0.6644
16500,5.0095,0.6655
16550,5.4230,0.6583
16600,5.3684,0.6707
16650,5.2372,0.6615
16700,5.1357,0.6610
16750,4.9486,0.6547
16800,4.9791,0.6639
16850,5.1482,0.6633
16900,5.0077,0.6540
16950,5.0903,0.6559
17000,4.5334,0.6810
17050,4.6532,0.6684
17100,4.7362,0.6520
17150,4.8216,0.6759
17200,4.7807,0.6729
17250,4.6922,0.6599
17300,4.8126,0.6477
17350,4.6411,0.6548
17400,4.8589,0.6706
17450,5.0034,0.6570
17500,4.6943,0.6667
17550,5.0164,0.6633
17600,4.7144,0.6559
17650,5.1019,0.6706
17700,4.4770,0.6672
17750,4.7880,0.6475
17800,4.6956,0.6582
17850,5.1639,0.6566
17900,5.4962,0.6469
17950,5.5589,0.6463
18000,5.4688,0.6481
18050,5.7971,0.6211
18100,5.5660,0.6376
18150,5.6244,0.6527
18200,5.5427,0.6718
18250,5.8637,0.6764
18300,5.8948,0.6701
18350,5.7236,0.6753
18400,5.6692,0.6622
18450,5.7269,0.6655
18500,6.0452,0.6555
18550,5.8201,0.6706
18600,5.7494,0.6475
18650,6.0642,0.6567
18700,6.0609,0.6566
18750,5.8984,0.6717
18800,5.8846,0.6506
18850,5.8534,0.6527
18900,5.7779,0.6555
18950,5.5973,0.6419
19000,5.6062,0.6433
19050,5.6668,0.6512
19100,5.6197,0.6273
19150,5.6318,0.6260
19200,5.5459,0.6499
19250,5.7733,0.6531
19300,6.0175,0.6582
19350,5.9969,0.6543
19400,5.6095,0.6564
19450,5.5519,0.6548
19500,5.4973,0.6707
19550,5.6053,0.6583
19600,5.2906,0.6549
19650,5.0260,0.6425
19700,5.3223,0.6621
19750,5.2632,0.6434
19800,5.4959,0.6514
19850,5.2617,0.6480
19900,5.5210,0.6395
19950,5.6895,0.6453
20000,5.6529,0.6393
20050,5.8888,0.6333
20100,5.9868,0.6359
20150,5.9613,0.6445
20200,5.6973,0.6368
20250,5.7873,0.6315
20300,5.4248,0.6408
20350,5.7238,0.6460
20400,5.4097,0.6616
20450,5.5647,0.6431
20500,5.5583,0.6565
20550,5.5912,0.6421
20600,5.8451,0.6416
20650,5.6577,0.6491
20700,5.5518,0.6370
20750,5.3760,0.6469
20800,5.2452,0.6352
20850,5.4197,0.6374
20900,5.4995,0.6502
20950,5.4739,0.6250
21000,5.4472,0.6194
21050,5.7676,0.6230
21100,5.6909,0.6287
21150,5.4384,0.6209
21200,5.3087,0.6119
21250,5.2589,0.6065
21300,5.2986,0.6071
21350,5.2191,0.6361
21400,5.0945,0.6330
21450,5.3758,0.6163
21500,5.3748,0.6307
21550,5.2145,0.6240
21600,5.3329,0.6301
21650,5.3213,0.6299
21700,5.1786,0.6221
21750,5.1983,0.6242
21800,4.9796,0.6396
21850,5.4239,0.6293
21900,4.8939,0.6565
21950,4.9820,0.6393
22000,5.1129,0.6391
22050,5.5333,0.6221
22100,5.7663,0.6481
22150,5.4720,0.6383
22200,5.4172,0.6382
22250,5.4517,0.6283
22300,5.3215,0.6341
22350,5.5698,0.6294
22400,5.4854,0.6395
22450,5.0982,0.6318
22500,5.3437,0.6498
22550,5.2262,0.6445
22600,5.4997,0.6507
22650,5.5103,0.6604
22700,5.4321,0.6420
22750,5.5200,0.6316
22800,5.4676,0.6399
22850,5.4182,0.6280
22900,5.2854,0.6485
22950,5.7995,0.6258
23000,5.6364,0.6240
23050,5.5926,0.6411
23100,5.5102,0.6557
23150,5.7362,0.6397
23200,5.8572,0.6367
23250,5.6919,0.6407
23300,5.6739,0.6533
23350,5.3798,0.6512
23400,5.1942,0.6450
23450,4.9898,0.6567
23500,5.6604,0.6507
23550,5.8645,0.6474
23600,5.5771,0.6483
23650,5.7800,0.6348
23700,6.2339,0.6312
23750,6.4706,0.6155
23800,5.7616,0.6477
23850,6.2037,0.6411
23900,6.2659,0.6510
23950,6.2373,0.6238
24000,5.8635,0.6273
24050,5.6265,0.6373
24100,5.7530,0.6353
24150,5.5508,0.6296
24200,5.7391,0.6386
24250,6.0266,0.6134
24300,6.2014,0.6329
24350,6.0146,0.6309
24400,5.8440,0.6183
24450,5.8817,0.6308
24500,5.9334,0.6409
24550,6.1353,0.6337
24600,6.2003,0.6103
24650,6.1968,0.6252
24700,6.1260,0.6262
24750,6.2198,0.6301
24800,5.7682,0.6281
24850,5.4053,0.6347
24900,5.3228,0.6269
24950,5.1677,0.6277
25000,5.1481,0.6300
25050,5.1316,0.6232
25100,5.2063,0.6188
25150,5.4235,0.6183
25200,5.1223,0.6352
25250,5.4249,0.6275
25300,5.3739,0.6304
25350,5.3232,0.6543
25400,5.3661,0.6307
25450,5.4233,0.6476
25500,5.3777,0.6213
25550,5.3154,0.6420
25600,5.1729,0.6406
25650,5.3473,0.6187
25700,5.5005,0.6188
25750,5.6213,0.6069
25800,5.9791,0.6073
25850,6.0070,0.6213
25900,5.8329,0.6055
25950,5.8087,0.6383
26000,6.0714,0.6175
26050,6.1159,0.6417
26100,5.6473,0.6347
26150,5.8100,0.6273
26200,5.9089,0.6172
26250,5.8208,0.6373
26300,6.1317,0.6082
26350,6.3305,0.6187
26400,6.2244,0.6096
26450,6.2442,0.6117
26500,5.9507,0.6201
26550,6.0792,0.6153
26600,6.1545,0.6151
26650,5.8215,0.6082
26700,5.7182,0.6062
26750,5.5181,0.6213
26800,5.6859,0.6238
26850,5.9446,0.6227
26900,5.8389,0.6119
26950,5.7769,0.6393
27000,5.8146,0.6258
27050,5.6530,0.6108
27100,5.7062,0.6311
27150,5.6845,0.6264
27200,5.7108,0.6311
27250,5.7805,0.6178
27300,5.5652,0.6135
27350,5.7894,0.6049
27400,6.0548,0.6327
27450,5.7816,0.6258
27500,5.8158,0.6267
27550,5.6670,0.6129
27600,5.8330,0.6240
27650,5.9034,0.6160
27700,5.4461,0.6306
27750,5.5108,0.6356
27800,5.6614,0.6242
27850,5.3834,0.6390
27900,5.4048,0.6374
27950,5.4712,0.6231
28000,5.3539,0.6207
28050,5.3789,0.6221
28100,5.0876,0.6207
28150,5.3162,0.6158
28200,5.1581,0.6262
28250,5.2507,0.6316
28300,5.1964,0.6176
28350,5.0680,0.6332
28400,5.2926,0.6234
28450,5.1538,0.6326
28500,4.9687,0.6304
28550,5.2877,0.6205
28600,5.4152,0.6109
28650,5.2052,0.6380
28700,5.1634,0.6225
28750,5.3377,0.6174
28800,5.4108,0.6166
28850,5.6750,0.6221
28900,5.5207,0.6071
28950,5.8393,0.6169
29000,6.0571,0.6101
29050,5.6029,0.6232
29100,5.5018,0.6513
29150,5.4710,0.6536
29200,5.6032,0.6418
29250,5.5661,0.6463
29300,5.8499,0.6313
29350,6.1976,0.6291
29400,5.8073,0.6211
29450,5.5899,0.6423
29500,5.7978,0.6347
29550,5.9730,0.6205
29600,6.1550,0.6401
29650,6.1750,0.6266
29700,6.2994,0.6352
29750,6.3355,0.6382
29800,6.4101,0.6166
29850,6.5042,0.6328
29900,6.3687,0.6166
29950,6.0452,0.6084
30000,6.0916,0.6144
30050,6.1709,0.6391
30100,5.6389,0.6549
30150,5.5387,0.6262
30200,5.7986,0.6478
30250,5.5329,0.6582
30300,5.6868,0.6332
30350,5.4161,0.6279
30400,5.3587,0.6392
30450,5.5821,0.6406
30500,5.8118,0.6343
30550,5.8899,0.6209
30600,5.5777,0.6267
30650,5.9621,0.6201
30700,6.1117,0.6327
30750,6.5407,0.6164
30800,6.2851,0.6258
30850,6.4638,0.6267
30900,6.4465,0.6215
30950,6.2578,0.6242
31000,6.1398,0.6307
31050,6.6949,0.6144
31100,6.8108,0.6075
31150,6.3072,0.6104
31200,6.4141,0.6203
31250,6.2646,0.6056
31300,6.4016,0.6155
31350,6.4213,0.6233
31400,6.3595,0.6093
31450,6.5586,0.6071
31500,6.3312,0.6273
31550,6.2058,0.6067
31600,6.2629,0.6060
31650,6.2204,0.6294
31700,6.1941,0.6466
31750,5.9639,0.6073
31800,5.6701,0.6326
31850,5.6429,0.6161
31900,5.7757,0.6277
31950,5.9203,0.6118
32000,6.2146,0.6155
32050,5.7710,0.6294
32100,5.7552,0.6298
32150,5.8937,0.6279
32200,5.6152,0.6053
32250,5.5440,0.6165
32300,5.4801,0.6193
32350,5.7207,0.6164
32400,5.6123,0.6104
32450,6.0053,0.6244
32500,5.9627,0.6036
32550,5.7082,0.5974
32600,5.7180,0.6114
32650,5.5950,0.6083
32700,5.4169,0.6179
32750,5.4677,0.6198
32800,5.6398,0.6109
32850,5.5122,0.6194
32900,5.2542,0.6283
32950,5.3916,0.6254
33000,5.4837,0.6168
33050,5.4872,0.6231
33100,5.3176,0.6242
33150,5.3071,0.6281
33200,5.3075,0.6210
33250,5.3719,0.6581
33300,5.5445,0.6362
33350,5.2509,0.6311
33400,5.1944,0.6150
33450,5.0356,0.6186
33500,5.0103,0.6250
33550,5.0218,0.6348
33600,5.1828,0.6310
33650,5.4924,0.6206
33700,5.3568,0.6235
33750,5.4253,0.6099
33800,5.4432,0.6258
33850,5.4734,0.6087
33900,5.4952,0.6173
33950,5.3251,0.6027
34000,5.2574,0.6173
34050,5.4010,0.6174
34100,5.2357,0.6138
34150,5.3358,0.6415
34200,5.3269,0.6256
34250,5.1682,0.6418
34300,4.9650,0.6403
34350,5.2409,0.6448
34400,5.4377,0.6364
34450,5.7105,0.6333
34500,5.5996,0.6391
34550,5.4557,0.6309
34600,5.3016,0.6326
34650,5.3591,0.6286
34700,5.2154,0.6314
34750,5.2393,0.6204
34800,5.1187,0.6373
34850,5.1476,0.6265
34900,5.4675,0.5946
34950,5.2774,0.6047
35000,5.5417,0.5928
35050,5.5167,0.5925
35100,5.9324,0.6052
35150,5.8993,0.5928
35200,5.9563,0.6051
35250,5.8958,0.6021
35300,5.8563,0.6027
35350,5.5226,0.6014
35400,5.4718,0.6041
35450,5.2976,0.6035
35500,5.2190,0.5935
35550,5.6177,0.5993
35600,5.7005,0.5993
35650,5.6213,0.6173
35700,5.5300,0.6447
35750,5.3274,0.6068
35800,5.4990,0.6129
35850,5.4839,0.6037
35900,5.3571,0.5913
35950,5.2616,0.6066
36000,5.4433,0.6101
36050,5.5473,0.6148
36100,6.0190,0.6327
36150,5.5184,0.6362
36200,5.4889,0.6023
36250,5.5222,0.5848
36300,5.5902,0.5905
36350,5.1658,0.6027
36400,5.3569,0.6202
36450,5.6003,0.6094
36500,5.6150,0.6058
36550,5.5397,0.6051
36600,5.8783,0.6036
36650,5.8698,0.5966
36700,5.9582,0.6064
36750,6.0756,0.5828
36800,6.1374,0.5970
36850,5.7835,0.5880
36900,5.7734,0.6171
36950,5.6412,0.6026
37000,5.7622,0.6047
37050,5.5688,0.5882
37100,5.4151,0.6121
37150,5.5886,0.6007
37200,5.8042,0.5837
37250,5.8906,0.5839
37300,5.7424,0.6054
37350,5.7837,0.6080
37400,5.8900,0.5875
37450,5.7686,0.6130
37500,5.9297,0.6003
37550,5.7270,0.5825
37600,5.6606,0.6020
37650,5.4643,0.5876
37700,5.1872,0.6141
37750,5.5150,0.6237
37800,5.5443,0.5987
37850,5.6842,0.6195
37900,5.6242,0.6080
37950,5.6212,0.6164
38000,5.6576,0.6063
38050,5.4221,0.6104
38100,5.9607,0.5967
38150,5.8682,0.5957
38200,6.0715,0.6007
38250,6.0616,0.5905
38300,5.9584,0.6037
38350,6.2710,0.5923
38400,6.3556,0.5927
38450,6.2309,0.5900
38500,5.9300,0.5813
38550,6.1237,0.6036
38600,5.9183,0.5930
38650,6.1789,0.5950
38700,5.9231,0.5980
38750,5.9496,0.6086
38800,5.9074,0.6091
38850,6.4058,0.6080
38900,6.2841,0.5850
38950,6.4051,0.5946
39000,6.2189,0.5917
39050,6.2628,0.5714
39100,6.1666,0.5829
39150,6.0998,0.6000
39200,6.1642,0.5902
39250,6.1988,0.5916
39300,6.2072,0.5836
39350,6.0081,0.5894
39400,5.8944,0.5749
39450,5.7601,0.5941
39500,5.8637,0.5868
39550,5.5255,0.5812
39600,5.8521,0.5956
39650,5.7297,0.6096
39700,5.5295,0.6007
39750,5.5294,0.6010
39800,5.6597,0.5997
39850,5.6435,0.5822
39900,5.5788,0.5673
39950,5.7164,0.5643
40000,5.8631,0.5599
40050,6.3052,0.5670
40100,6.2455,0.5567
40150,6.5033,0.5629
40200,6.2426,0.5616
40250,6.3107,0.5607
40300,5.9423,0.5769
40350,6.1181,0.5784
40400,5.8873,0.5617
40450,6.1030,0.5731
40500,5.9533,0.5822
40550,5.8493,0.5750
40600,6.1043,0.5737
40650,5.6521,0.5657
40700,5.6407,0.5740
40750,5.7837,0.5658
40800,5.8858,0.5806
40850,5.7469,0.5651
40900,5.4476,0.5650
40950,5.7565,0.5684
41000,5.8027,0.5666
41050,5.5338,0.5392
41100,5.6009,0.5506
41150,5.9662,0.5281
41200,6.2385,0.5251
41250,6.0863,0.5570
41300,6.2143,0.5585
41350,6.0944,0.5381
41400,5.7317,0.5587
41450,5.7734,0.5569
41500,5.8104,0.5331
41550,5.5108,0.5421
41600,5.7931,0.5408
41650,6.2828,0.5502
41700,6.3285,0.5455
41750,6.1517,0.5355
41800,6.0223,0.5548
41850,5.7153,0.5546
41900,5.7642,0.5662
41950,5.8192,0.5661
42000,5.4498,0.5714
42050,5.6625,0.5876
42100,5.8901,0.5447
42150,5.5856,0.5757
42200,5.2589,0.5703
42250,5.3604,0.5738
42300,5.5884,0.5724
42350,5.7394,0.5336
42400,5.6281,0.5640
42450,5.2389,0.5534
42500,5.3784,0.5609
42550,5.2966,0.5597
42600,5.1989,0.5735
42650,5.0892,0.5721
42700,5.5105,0.5696
42750,5.1686,0.5785
42800,5.4553,0.5516
42850,5.2948,0.5836
42900,5.2234,0.5728
42950,5.3860,0.5682
43000,5.0438,0.5754
43050,5.2461,0.5812
43100,5.4021,0.5689
43150,5.4633,0.5608
43200,5.7756,0.5836
43250,5.7024,0.5579
43300,5.4107,0.5674
43350,5.0386,0.5767
43400,5.5419,0.5844
43450,5.6083,0.5840
43500,5.5876,0.5693
43550,5.2218,0.5705
43600,5.0957,0.5770
43650,4.9355,0.5840
43700,4.9028,0.5761
43750,4.7876,0.5621
43800,5.4860,0.5677
43850,5.3658,0.5700
43900,5.3919,0.5848
43950,5.2703,0.5691
44000,5.2632,0.5593
44050,5.3436,0.5502
44100,5.3007,0.5627
44150,5.5342,0.5592
44200,5.3469,0.5837
44250,5.3611,0.5822
44300,5.5383,0.5836
44350,5.4999,0.5806
44400,5.3803,0.6017
44450,5.2306,0.5934
44500,5.2354,0.5710
44550,5.3306,0.5719
44600,5.2787,0.5783
44650,5.3007,0.5970
44700,5.2701,0.5897
44750,5.5196,0.5747
44800,5.7859,0.5679
44850,5.4913,0.5893
44900,5.5124,0.5679
44950,5.7513,0.5735
45000,5.6212,0.5516
45050,5.6192,0.5724
45100,5.1766,0.5743
45150,5.4968,0.5662
45200,5.8018,0.5641
45250,5.8475,0.5738
45300,5.8580,0.5698
45350,5.8783,0.5623
45400,6.1143,0.5683
45450,6.0902,0.5779
45500,6.0852,0.5503
45550,6.3546,0.5444
45600,6.5204,0.5633
45650,6.6190,0.5522
45700,6.7114,0.5579
45750,6.3134,0.5693
45800,6.7505,0.5506
45850,6.7247,0.5546
45900,6.5982,0.5522
45950,6.4933,0.5572
46000,6.3960,0.5510
46050,6.8162,0.5691
46100,6.8606,0.5674
46150,6.7945,0.5641
46200,7.2313,0.5643
46250,7.1483,0.5565
46300,7.1031,0.5296
46350,7.5286,0.5187
46400,7.1416,0.5432
46450,6.8731,0.5352
46500,6.7655,0.5458
46550,6.5659,0.5479
46600,6.5849,0.5525
46650,6.5902,0.5475
46700,6.5839,0.5735
46750,6.4539,0.5635
46800,6.4154,0.5736
46850,6.5912,0.5550
46900,6.2841,0.5626
46950,6.3112,0.5677
47000,6.0547,0.5695
47050,6.1203,0.5570
47100,5.8805,0.5790
47150,5.7638,0.5663
47200,5.9397,0.5752
47250,5.9483,0.5812
47300,6.2301,0.5858
47350,6.4169,0.5717
47400,6.6201,0.5635
47450,6.5467,0.5738
47500,6.5682,0.5767
47550,6.1613,0.5917
47600,6.2139,0.5967
47650,5.9040,0.5648
47700,6.2354,0.5712
47750,6.1318,0.5550
47800,5.9310,0.5745
47850,5.7432,0.5595
47900,5.4826,0.5599
47950,6.0410,0.5664
48000,5.7074,0.5622
48050,5.8077,0.5759
48100,5.4442,0.5536
48150,5.7991,0.5654
48200,5.5861,0.5832
48250,6.0778,0.5688
48300,5.5732,0.5990
48350,5.7308,0.5559
48400,5.7032,0.5731
48450,5.5473,0.5822
48500,5.5682,0.5936
48550,5.2044,0.5677
48600,5.3334,0.5895
48650,5.1448,0.5674
48700,5.2138,0.5658
48750,5.2057,0.5622
48800,5.4325,0.5909
48850,5.9489,0.5688
48900,5.7688,0.5738
48950,5.6224,0.5790
49000,5.8051,0.5739
49050,5.8981,0.5600
49100,5.9683,0.5917
49150,6.1130,0.5780
49200,6.2580,0.5741
49250,6.2903,0.5756
49300,6.2025,0.5743
49350,6.4625,0.5710
49400,6.7152,0.5491
49450,6.3265,0.5726
49500,6.4021,0.5554
49550,6.6907,0.5605
49600,6.5341,0.5702
49650,6.4402,0.5465
49700,6.5911,0.5631
49750,6.6265,0.5390
49800,6.7143,0.5535
49850,6.3332,0.5437
49900,6.5006,0.5244
49950,6.2107,0.5669
50000,6.0192,0.5646
